ConPhylum,TempPref,GenusSpecies,ConGenus,ConFamily,ConOrder,ConClass,Superkingdom,GrowthRate,RateUnit,Optimum.Temp,TempUnit,AverageVolume,VolumeUnit,Sources,Notes,Author,Temp,Unit,arrhenius_tmp,x,y,z,r.sqr,lntercept,a,RE,E,TCorrected_GrowthRate
Deinococcus-Thermus,Thermophile,Deinococcus murrayi,Deinococcus,Deinococcaceae,Deinococcales,Deinococci,Bacteria,0.00018817,s^-1,49.9548,Celsius,2.55E-18,m^3,https://books.google.co.uk/books?id=3znhBwAAQBAJ&pg=PA370&lpg=PA370&dq=thermotogaceae+cell+size&source=bl&ots=iAqIJx8wC_&sig=PVgY-4Ga0mAJzpzmsQnfUfXkjEU&hl=en&sa=X&ved=0ahUKEwjEoreSxorbAhXILsAKHaPCA88Q6AEIMjAC#v=snippet&q=Deinococcus%20geothermalis&f=false,Bergey's Manual of Systematic Bacteriology: Volume 1. pg.401,Hira,323.1048,K,35.90453647,-8.578164748,-40.51043831,35.90453647,0.631722741,56.70240081,1.280449625,-0.379424569,0.379424569,155.2285472
Deinococcus-Thermus,Thermophile,Deinococcus geothermalis,Deinococcus,Deinococcaceae,Deinococcales,Deinococci,Bacteria,0.00021098,s^-1,50.0363,Celsius,2.98E-18,m^3,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5023248/,NA,Hira,323.1863,K,35.89548219,-8.463747216,-40.35460837,35.89548219,0.631722741,56.70240081,1.280449625,-0.379424569,0.379424569,173.4484861
Deinococcus-Thermus,Thermophile,Meiothermus chliarophilus,Meiothermus,Thermaceae,Thermales,Deinococci,Bacteria,0.00012982,s^-1,49.9541,Celsius,2.60E-18,m^3,https://onlinelibrary.wiley.com/doi/full/10.1111/j.1574-6968.2002.tb11445.x,Length is variable Cell length based from Meiothermus hypogaeus https://bacdive.dsmz.de/strain/16711,Hira,323.1041,K,35.90461425,-8.949361682,-40.49102023,35.90461425,0.631722741,56.70240081,1.280449625,-0.379424569,0.379424569,107.096587
Deinococcus-Thermus,Thermophile,Thermus scotoductus,Thermus,Thermaceae,Thermales,Deinococci,Bacteria,4.64E-06,s^-1,69.125,Celsius,2.62E-19,m^3,"corkrey, engqvist, genbank, gold, jemma-refseq, kegg, microbe-directory, patric, protraits, rrndb, bergeys","425, 555, 5277, 12331, 13968, 15331, 18701, 18707, 18718, 18723",Madin,342.275,K,33.89358871,-12.28079619,-42.78594245,33.89358871,0.631722741,56.70240081,1.280449625,-0.379424569,0.379424569,1.784724565
Deinococcus-Thermus,Thermophile,Marinithermus hydrothermalis,Marinithermus,Thermaceae,Thermales,Deinococci,Bacteria,0.00051702,s^-1,67.4079,Celsius,5.85E-18,m^3,http://www.microbiologyresearch.org/docserver/fulltext/ijsem/53/1/59.pdf?expires=1526922495&id=id&accname=guest&checksum=E4691D32D2EA9A09BB04138504F6D456,NA,Hira,340.5579,K,34.06448088,-7.567428999,-39.68009001,34.06448088,0.631722741,56.70240081,1.280449625,-0.379424569,0.379424569,212.1878529
Deinococcus-Thermus,Thermophile,Thermus thermophilus,Thermus,Thermaceae,Thermales,Deinococci,Bacteria,0.00027108,s^-1,70.4486,Celsius,5.56E-19,m^3,https://onlinelibrary.wiley.com/doi/pdf/10.1002/9781118960608.gbm00477.pub2,Genus: Thermus size info,Hira,343.5986,K,33.76302486,-8.213096578,-42.03351866,33.76302486,0.631722741,56.70240081,1.280449625,-0.379424569,0.379424569,99.22843157
Euryarchaeota,Thermophile,Geoglobus ahangari,Geoglobus,Archaeoglobaceae,Archaeoglobales,Archaeoglobi,Archaea,3.57E-07,s^-1,88,Celsius,6.70E-20,m^3,"corkrey, engqvist, genbank, gold, jemma-refseq, kegg, patric, rrndb","266, 555, 6427, 12331, 12998, 17632, 18707, 18723",Madin,361.15,K,32.12218766,-14.84553006,-44.14959433,32.12218766,0.6272585,98.28233964,1.369369027,-1.645629808,1.645629808,3.236E+16
Euryarchaeota,Thermophile,Methanopyrus kandleri,Methanopyrus,Methanopyraceae,Methanopyrales,Methanopyri,Archaea,0.00019342,s^-1,105.111,Celsius,2.07E-18,m^3,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2490668/,NA,Hira,378.261,K,30.66910962,-8.550646568,-40.71898307,30.66910962,0.6272585,98.28233964,1.369369027,-1.645629808,1.645629808,1.60452E+18
Euryarchaeota,Thermophile,Pyrococcus glycovorans,Pyrococcus,Thermococcaceae,Thermococcales,Thermococci,Archaea,5.32E-05,s^-1,95.7951,Celsius,9.16E-19,m^3,http://www.microbiologyresearch.org/docserver/fulltext/ijsem/49/4/ijs-49-4-1829.pdf?expires=1527181686&id=id&accname=guest&checksum=87D587FDE1E105484D7888033FBE0A80,NA,Hira,368.9451,K,31.44350765,-9.841452162,-41.53427059,31.44350765,0.6272585,98.28233964,1.369369027,-1.645629808,1.645629808,1.57837E+18
Euryarchaeota,Thermophile,Pyrococcus abyssi,Pyrococcus,Thermococcaceae,Thermococcales,Thermococci,Archaea,0.00035006,s^-1,96.0131,Celsius,2.23E-18,m^3,https://link.springer.com/content/pdf/10.1007%2FBF00252219.pdf,NA,Hira,369.1631,K,31.42493948,-7.95740599,-40.64453009,31.42493948,0.6272585,98.28233964,1.369369027,-1.645629808,1.645629808,1.00732E+19
Euryarchaeota,Thermophile,Methanocaldococcus jannaschii,Methanocaldococcus,Methanocaldococcaceae,Methanococcales,Methanococci,Archaea,0.00039913,s^-1,86.2145,Celsius,1.77E-18,m^3,"The Prokaryotes: Volume 3: Archaea. Bacteria: Firmicutes, Actinomycetes (vol 3)  by Ralph S. Wolfe (auth.), Martin Dworkin Professor Dr., Stanley Falkow, Eugene Rosenberg, Karl-Heinz Schleifer, Erko Stackebrandt (eds.) ",pg.267,Hira,359.3645,K,32.28178653,-7.82622338,-40.87555213,32.28178653,0.6272585,98.28233964,1.369369027,-1.645629808,1.645629808,4.70E+19
Euryarchaeota,Thermophile,Methanotorris igneus,Methanotorris,Methanocaldococcaceae,Methanococcales,Methanococci,Archaea,4.48E-06,s^-1,87,Celsius,3.53E-18,m^3,"corkrey, engqvist, genbank, gold, jemma-refseq, kegg, methanogen, microbe-directory, protraits, rrndb","507, 555, 5329, 12331, 13283, 15424, 18699, 18701, 18718, 18723",Madin,360.15,K,32.2113788,-12.31588751,-40.1852338,32.2113788,0.6272585,98.28233964,1.369369027,-1.645629808,1.645629808,4.70286E+17
Euryarchaeota,Thermophile,Methanothermus sociabilis,Methanothermus,Methanothermaceae,Methanobacteriales,Methanobacteria,Archaea,6.02E-07,s^-1,88,Celsius,3.74E-19,m^3,"corkrey, engqvist, gold, methanogen","19, 555, 12331, 18697",Madin,361.15,K,32.12218766,-14.32300839,-42.43003116,32.12218766,0.6272585,98.28233964,1.369369027,-1.645629808,1.645629808,5.45678E+16
Firmicutes,Thermophile,Caloramator viterbiensis,Caloramator,Clostridiaceae,Clostridiales,Clostridia,Bacteria,6.16E-06,s^-1,58,Celsius,4.58E-19,m^3,"corkrey, engqvist, gold","123, 555, 12331",Madin,331.15,K,35.03224543,-11.99743378,-42.22741777,35.03224543,0.165185664,-7.994157211,0.520214014,0.5259703,-0.5259703,6.13E-14
Firmicutes,Thermophile,Lactobacillus delbrueckii,Lactobacillus,Lactobacillaceae,Lactobacillales,Bacilli,Bacteria,0.00029863,s^-1,45.0025,Celsius,2.37E-18,m^3,https://hal.archives-ouvertes.fr/hal-00929612/document,pg.499,Hira,318.1525,K,36.46341951,-8.116305209,-40.58364172,36.46341951,0.165185664,-7.994157211,0.520214014,0.5259703,-0.5259703,1.40E-12
Firmicutes,Thermophile,Caloramator proteoclasticus,Caloramator,Clostridiaceae,Clostridiales,Clostridia,Bacteria,3.40E-05,s^-1,55,Celsius,3.85E-19,m^3,"corkrey, engqvist, gold","133, 555, 12331",Madin,328.15,K,35.35251584,-10.28915003,-42.40104362,35.35251584,0.165185664,-7.994157211,0.520214014,0.5259703,-0.5259703,2.86E-13
Firmicutes,Thermophile,Lactobacillus rhamnosus,Lactobacillus,Lactobacillaceae,Lactobacillales,Bacilli,Bacteria,0.00024465,s^-1,45.0843,Celsius,1.88E-18,m^3,Bergey's Manual of Systematic Bacteriology: Volume 3: The Firmicutes,pg.507,Hira,318.2343,K,36.45404683,-8.31568194,-40.8152599,36.45404683,0.165185664,-7.994157211,0.520214014,0.5259703,-0.5259703,1.15E-12
Firmicutes,Thermophile,[Clostridium] stercorarium,Ruminiclostridium,Ruminococcaceae,Clostridiales,Clostridia,Bacteria,1.40E-06,s^-1,62.083,Celsius,2.19E-18,m^3,"corkrey, engqvist, genbank, gold, jemma-refseq, kegg, microbe-directory, patric, rrndb","70, 555, 6030, 7312, 8334, 8406, 12331, 12751, 16309, 16389, 18701, 18707, 18723",Madin,335.233,K,34.6055671,-13.47903832,-40.66263013,34.6055671,0.165185664,-7.994157211,0.520214014,0.5259703,-0.5259703,1.74E-14
Firmicutes,Thermophile,Moorella humiferrea,Moorella,Thermoanaerobacteraceae,Thermoanaerobacterales,Clostridia,Bacteria,4.05E-06,s^-1,65,Celsius,4.23E-19,m^3,"corkrey, engqvist, fierer, gold","173, 555, 2716, 12331",Madin,338.15,K,34.30704739,-12.41679368,-42.30691477,34.30704739,0.165185664,-7.994157211,0.520214014,0.5259703,-0.5259703,5.90E-14
Firmicutes,Thermophile,Desulfotomaculum alkaliphilum,Desulfotomaculum,Peptococcaceae,Clostridiales,Clostridia,Bacteria,1.39E-06,s^-1,52.5,Celsius,1.01E-18,m^3,"corkrey, engqvist, gold","390, 555, 12331",Madin,325.65,K,35.62391547,-13.48620681,-41.43658134,35.62391547,0.165185664,-7.994157211,0.520214014,0.5259703,-0.5259703,1.01E-14
Firmicutes,Thermophile,Alkaliphilus transvaalensis,Alkaliphilus,Clostridiaceae,Clostridiales,Clostridia,Bacteria,0.000272,s^-1,40.0048,Celsius,1.29E-18,m^3,Bergey's Manual of Systematic Bacteriology: Volume 3: The Firmicutes,pg.829,Hira,313.1548,K,37.0453465,-8.209708492,-41.19188946,37.0453465,0.165185664,-7.994157211,0.520214014,0.5259703,-0.5259703,9.39E-13
Firmicutes,Thermophile,Geobacillus thermocatenulatus,Geobacillus,Bacillaceae,Bacillales,Bacilli,Bacteria,4.05E-06,s^-1,62.5,Celsius,9.92E-18,m^3,"corkrey, engqvist, fierer, genbank, gold, rrndb, bergeys","156, 555, 1803, 6228, 12331, 18723",Madin,335.65,K,34.56257433,-12.41679368,-39.15197875,34.56257433,0.165185664,-7.994157211,0.520214014,0.5259703,-0.5259703,5.16E-14
Firmicutes,Thermophile,Caloranaerobacter azorensis,Caloranaerobacter,Clostridiaceae,Clostridiales,Clostridia,Bacteria,2.07E-05,s^-1,62.5,Celsius,1.40E-19,m^3,"corkrey, engqvist, gold, patric","94, 555, 12331, 18707",Madin,335.65,K,34.56257433,-10.78537686,-43.41264453,34.56257433,0.165185664,-7.994157211,0.520214014,0.5259703,-0.5259703,2.64E-13
Firmicutes,Thermophile,Thermoanaerobacter siderophilus,Thermoanaerobacter,Thermoanaerobacteraceae,Thermoanaerobacterales,Clostridia,Bacteria,6.70E-05,s^-1,71.0469,Celsius,1.46E-18,m^3,Bergey's Manual of Systematic Bacteriology: Volume 3: The Firmicutes,pg.1236,Hira,344.1969,K,33.70433631,-9.610817939,-41.06809524,33.70433631,0.165185664,-7.994157211,0.520214014,0.5259703,-0.5259703,1.34E-12
Firmicutes,Thermophile,Caloramator boliviensis,Caloramator,Clostridiaceae,Clostridiales,Clostridia,Bacteria,5.96E-06,s^-1,60,Celsius,4.58E-19,m^3,"corkrey, engqvist, fierer","77, 555, 1195",Madin,333.15,K,34.82193629,-12.03044008,-42.22741777,34.82193629,0.165185664,-7.994157211,0.520214014,0.5259703,-0.5259703,6.62E-14
Firmicutes,Thermophile,Streptococcus salivarius,Streptococcus,Streptococcaceae,Lactobacillales,Bacilli,Bacteria,0.00059233,s^-1,45.0524,Celsius,3.52E-19,m^3,https://books.google.co.uk/books?id=hPjpBwAAQBAJ&pg=PA114&dq=S.+salivarius+cell+diameter&hl=en&sa=X&ved=0ahUKEwjC0pCfkYrbAhXqK8AKHcGIB38Q6AEILDAB#v=onepage&q=S.%20salivarius%20cell%20diameter&f=false,pg. 114 of reference,Hira,318.2024,K,36.45770137,-7.431446646,-42.49065578,36.45770137,0.165185664,-7.994157211,0.520214014,0.5259703,-0.5259703,2.78E-12
Firmicutes,Thermophile,Caloramator fervidus,Caloramator,Clostridiaceae,Clostridiales,Clostridia,Bacteria,9.88E-05,s^-1,67.743,Celsius,7.93E-19,m^3,Bergey's Manual of Systematic Bacteriology: Volume 3: The Firmicutes,pg.836,Hira,340.893,K,34.03099528,-9.222412953,-41.67846373,34.03099528,0.165185664,-7.994157211,0.520214014,0.5259703,-0.5259703,1.66E-12
Firmicutes,Thermophile,Geobacillus stearothermophilus,Geobacillus,Bacillaceae,Bacillales,Bacilli,Bacteria,0.00077185,s^-1,51.6234,Celsius,1.50E-18,m^3,Bergey's Manual of Systematic Bacteriology: Volume 3: The Firmicutes,pg.154,Hira,324.7734,K,35.72006844,-7.166720327,-41.04106657,35.72006844,0.165185664,-7.994157211,0.520214014,0.5259703,-0.5259703,5.35E-12
Firmicutes,Thermophile,Syntrophothermus lipocalidus,Syntrophothermus,Syntrophomonadaceae,Clostridiales,Clostridia,Bacteria,9.27E-07,s^-1,55,Celsius,4.53E-19,m^3,"corkrey, engqvist, genbank, gold, jemma-refseq, kegg, microbe-directory, patric, protraits, rrndb, bergeys","252, 555, 5156, 12331, 13897, 15178, 18701, 18707, 18718, 18723",Madin,328.15,K,35.35251584,-13.89131227,-42.23839483,35.35251584,0.165185664,-7.994157211,0.520214014,0.5259703,-0.5259703,7.79E-15
Firmicutes,Thermophile,Caloramator indicus,Caloramator,Clostridiaceae,Clostridiales,Clostridia,Bacteria,0.0005804,s^-1,65.1783,Celsius,2.65E-17,m^3,Bergey's Manual of Systematic Bacteriology: Volume 3: The Firmicutes,"Bergey's Manual of Systematic Bacteriology: Volume 3: The Firmicutes, pg.838",Hira,338.3283,K,34.28896747,-7.451793037,-38.16938694,34.28896747,0.165185664,-7.994157211,0.520214014,0.5259703,-0.5259703,8.54E-12
Firmicutes,Thermophile,Caminicella sporogenes,Caminicella,Clostridiaceae,Clostridiales,Clostridia,Bacteria,1.91E-05,s^-1,57.5,Celsius,1.78E-18,m^3,"corkrey, engqvist, gold","129, 555, 12331",Madin,330.65,K,35.08522025,-10.86582222,-40.86991831,35.08522025,0.165185664,-7.994157211,0.520214014,0.5259703,-0.5259703,1.85E-13
Firmicutes,Thermophile,Geosporobacter subterraneus,Geosporobacter,Clostridiaceae,Clostridiales,Clostridia,Bacteria,8.55E-06,s^-1,42,Celsius,7.53E-19,m^3,"corkrey, engqvist, fierer, gold","90, 555, 1824, 12331",Madin,315.15,K,36.81081413,-11.66957928,-41.73022173,36.81081413,0.165185664,-7.994157211,0.520214014,0.5259703,-0.5259703,3.34E-14
Firmicutes,Thermophile,Heliobacterium modesticaldum,Heliobacterium,Heliobacteriaceae,Clostridiales,Clostridia,Bacteria,1.09E-05,s^-1,51,Celsius,3.47E-18,m^3,"corkrey, engqvist, genbank, gold, jemma-refseq, kegg, microbe-directory, patric, protraits, rrndb, bergeys","106, 555, 4768, 12331, 13062, 14692, 18701, 18707, 18718, 18723",Madin,324.15,K,35.78876469,-11.42674777,-40.20237708,35.78876469,0.165185664,-7.994157211,0.520214014,0.5259703,-0.5259703,7.28E-14
Firmicutes,Thermophile,Lactobacillus acidophilus,Lactobacillus,Lactobacillaceae,Lactobacillales,Bacilli,Bacteria,0.00015302,s^-1,42.0329,Celsius,2.00E-18,m^3,https://books.google.co.uk/books?id=0-VqgLiCPFcC&pg=PA500&dq=Lactobacillus+acidophilus+cell+diameter&hl=en&sa=X&ved=0ahUKEwjr5JO5t4rbAhUSe8AKHc_xDKoQ6AEITzAI#v=snippet&q=L.acidophilus%20&f=false,"Bergey's Manual of Systematic Bacteriology: Volume 3: The Firmicutes, pg.491",Hira,315.1829,K,36.80697168,-8.784941926,-40.75338449,36.80697168,0.165185664,-7.994157211,0.520214014,0.5259703,-0.5259703,5.99E-13
Firmicutes,Thermophile,Thermaerobacter marianensis,Thermaerobacter,Clostridiales Family XVII. Incertae Sedis,Clostridiales,Clostridia,Bacteria,1.27E-07,s^-1,75,Celsius,6.92E-19,m^3,"corkrey, engqvist, genbank, gold, jemma-refseq, kegg, microbe-directory, patric, protraits, rrndb, bergeys","138, 555, 5164, 12331, 13914, 15305, 18701, 18707, 18718, 18723",Madin,348.15,K,33.32163744,-15.87907875,-41.814701,33.32163744,0.165185664,-7.994157211,0.520214014,0.5259703,-0.5259703,3.11E-15
Firmicutes,Thermophile,Bacillus coagulans,Bacillus,Bacillaceae,Bacillales,Bacilli,Bacteria,2.99E-05,s^-1,50.4,Celsius,1.44E-18,m^3,"corkrey, engqvist, genbank, gold, jemma-refseq, kegg, pasteur, patric, protraits, rrndb","54, 555, 4812, 7693, 8137, 7175, 8836, 9018, 9264, 9361, 12331, 12464, 15439, 15531, 17434, 18707, 18718, 18723",Madin,323.55,K,35.85513236,-10.41765208,-41.08188856,35.85513236,0.165185664,-7.994157211,0.520214014,0.5259703,-0.5259703,1.93E-13
Firmicutes,Thermophile,Natranaerobius trueperi,Natranaerobius,Natranaerobiaceae,Natranaerobiales,Clostridia,Bacteria,6.98E-06,s^-1,52,Celsius,6.50E-19,m^3,"corkrey, engqvist, fierer, gold","157, 555, 2812, 12331",Madin,325.15,K,35.67869621,-11.87246164,-41.87731459,35.67869621,0.165185664,-7.994157211,0.520214014,0.5259703,-0.5259703,4.94E-14
Firmicutes,Thermophile,Tepidimicrobium xylanilyticum,Tepidimicrobium,NA,NA,Tissierellia,Bacteria,2.94E-06,s^-1,60,Celsius,1.21E-18,m^3,"corkrey, engqvist, fierer, gold, bergeys","197, 555, 4133, 12331",Madin,333.15,K,34.82193629,-12.73710098,-41.25591131,34.82193629,0.165185664,-7.994157211,0.520214014,0.5259703,-0.5259703,3.27E-14
Firmicutes,Thermophile,Desulfotomaculum putei,Desulfotomaculum,Peptococcaceae,Clostridiales,Clostridia,Bacteria,8.17E-05,s^-1,60.1536,Celsius,2.11E-18,m^3,Bergey's Manual of Systematic Bacteriology: Volume 3: The Firmicutes,"pg.993, Table 186",Hira,333.3036,K,34.80588891,-9.412456556,-40.69984373,34.80588891,0.165185664,-7.994157211,0.520214014,0.5259703,-0.5259703,9.15E-13
Firmicutes,Thermophile,Natronovirga wadinatrunensis,Natronovirga,Natranaerobiaceae,Natranaerobiales,Clostridia,Bacteria,1.12E-05,s^-1,51.5,Celsius,5.77E-19,m^3,"corkrey, engqvist, fierer, gold","157, 555, 2812, 2823, 12331",Madin,324.65,K,35.73364569,-11.39959678,-41.99644469,35.73364569,0.165185664,-7.994157211,0.520214014,0.5259703,-0.5259703,7.70E-14
Firmicutes,Thermophile,Thermoanaerobacter wiegelii,Thermoanaerobacter,Thermoanaerobacteraceae,Thermoanaerobacterales,Clostridia,Bacteria,5.96E-06,s^-1,64.5,Celsius,1.34E-18,m^3,"corkrey, engqvist, genbank, gold, jemma-refseq, kegg, microbe-directory, patric, protraits, rrndb, bergeys","221, 555, 5245, 12331, 13918, 15518, 18701, 18707, 18718, 18723",Madin,337.65,K,34.35785006,-12.03044008,-41.15386206,34.35785006,0.165185664,-7.994157211,0.520214014,0.5259703,-0.5259703,8.45E-14
Firmicutes,Thermophile,Sulfobacillus thermosulfidooxidans,Sulfobacillus,Clostridiales Family XVII. Incertae Sedis,Clostridiales,Clostridia,Bacteria,8.16E-06,s^-1,50,Celsius,1.26E-18,m^3,"corkrey, engqvist, gold, microbe-directory, patric, bergeys","140, 555, 12331, 18701, 18707",Madin,323.15,K,35.89951439,-11.71626639,-41.21541995,35.89951439,0.165185664,-7.994157211,0.520214014,0.5259703,-0.5259703,5.14E-14
Firmicutes,Thermophile,Bacillus infernus,Bacillus,Bacillaceae,Bacillales,Bacilli,Bacteria,0.00031943,s^-1,59.9445,Celsius,2.67E-18,m^3,"Bergey's Manual of Systematic Bacteriology: Volume 3: The Firmicutes, pg.106",NA,Hira,333.0945,K,34.8277383,-8.0489724,-40.4644532,34.8277383,0.165185664,-7.994157211,0.520214014,0.5259703,-0.5259703,3.54E-12
Firmicutes,Thermophile,Alicyclobacillus acidocaldarius,Alicyclobacillus,Alicyclobacillaceae,Bacillales,Bacilli,Bacteria,2.22E-05,s^-1,60.4,Celsius,7.73E-19,m^3,"corkrey, engqvist, genbank, gold, jemma-refseq, kegg, microbe-directory, patric, rrndb","238, 555, 5029, 7637, 12331, 12396, 15024, 15716, 18701, 18707, 18723",Madin,333.55,K,34.78017711,-10.71541827,-41.7040079,34.78017711,0.165185664,-7.994157211,0.520214014,0.5259703,-0.5259703,2.52E-13
Firmicutes,Thermophile,Pelotomaculum thermopropionicum,Pelotomaculum,Peptococcaceae,Clostridiales,Clostridia,Bacteria,1.91E-05,s^-1,55.4126,Celsius,9.19E-19,m^3,Bergey's Manual of Systematic Bacteriology: Volume 3: The Firmicutes,pg.997,Hira,328.5626,K,35.30812111,-10.86582222,-41.53100083,35.30812111,0.165185664,-7.994157211,0.520214014,0.5259703,-0.5259703,1.64E-13
Firmicutes,Thermophile,Clostridium perfringens,Clostridium,Clostridiaceae,Clostridiales,Clostridia,Bacteria,0.000787,s^-1,43.0115,Celsius,4.13E-17,m^3,Bergey's Manual of Systematic Bacteriology: Volume 3: The Firmicutes,pg.799,Hira,316.1615,K,36.69304477,-7.14728231,-37.72566917,36.69304477,0.165185664,-7.994157211,0.520214014,0.5259703,-0.5259703,3.27E-12
Firmicutes,Thermophile,Caldicellulosiruptor obsidiansis,Caldicellulosiruptor,Thermoanaerobacterales Family III. Incertae Sedis,Thermoanaerobacterales,Clostridia,Bacteria,0.00020873,s^-1,77.9896,Celsius,6.07E-20,m^3,https://www.ncbi.nlm.nih.gov/pubmed/20023107,NA,Hira,351.1396,K,33.03793726,-8.474469007,-44.24834325,33.03793726,0.165185664,-7.994157211,0.520214014,0.5259703,-0.5259703,5.93E-12
Firmicutes,Thermophile,Clostridium thermobutyricum,Clostridium,Clostridiaceae,Clostridiales,Clostridia,Bacteria,3.50E-05,s^-1,55,Celsius,2.29E-18,m^3,"corkrey, engqvist, gold","13, 555, 12331",Madin,328.15,K,35.35251584,-10.2601625,-40.61797986,35.35251584,0.165185664,-7.994157211,0.520214014,0.5259703,-0.5259703,2.94E-13
Firmicutes,Thermophile,[Clostridium] paradoxum,NA,Peptostreptococcaceae,Clostridiales,Clostridia,Bacteria,2.45E-05,s^-1,56,Celsius,1.88E-18,m^3,"corkrey, engqvist, gold, rrndb","465, 555, 12331, 18748",Madin,329.15,K,35.24511036,-10.61683744,-40.8152599,35.24511036,0.165185664,-7.994157211,0.520214014,0.5259703,-0.5259703,2.18E-13
Firmicutes,Thermophile,Aeribacillus pallidus,Aeribacillus,Bacillaceae,Bacillales,Bacilli,Bacteria,5.89E-05,s^-1,55.0274,Celsius,1.93E-18,m^3,Bergey's Manual of Systematic Bacteriology: Volume 3: The Firmicutes,"pg. 156,  Reclassification of Geobacillus as Aeribacillus: https://www.ncbi.nlm.nih.gov/pubmed/19700455 ",Hira,328.1774,K,35.34956421,-9.739669467,-40.78901167,35.34956421,0.165185664,-7.994157211,0.520214014,0.5259703,-0.5259703,4.96E-13
Firmicutes,Thermophile,Tepidibacter formicigenes,Tepidibacter,Peptostreptococcaceae,Clostridiales,Clostridia,Bacteria,0.000126091,s^-1,45,Celsius,1.88E-18,m^3,"corkrey, engqvist, fierer, gold","214, 555, 4129, 12331",Madin,318.15,K,36.46370603,-8.978506689,-40.8152599,36.46370603,0.165185664,-7.994157211,0.520214014,0.5259703,-0.5259703,5.91E-13
Firmicutes,Thermophile,Thermotalea metallivorans,Thermotalea,Clostridiaceae,Clostridiales,Clostridia,Bacteria,3.59E-06,s^-1,53.333,Celsius,1.01E-18,m^3,"corkrey, fierer, gold, patric","158, 4204, 12331, 18707",Madin,326.483,K,35.53302339,-12.53735836,-41.43658134,35.53302339,0.165185664,-7.994157211,0.520214014,0.5259703,-0.5259703,2.74E-14
Firmicutes,Thermophile,Halanaerobium sehlinense,Halanaerobium,Halanaerobiaceae,Halanaerobiales,Clostridia,Bacteria,1.78E-05,s^-1,43,Celsius,2.09E-18,m^3,"corkrey, engqvist, fierer","160, 555, 1895",Madin,316.15,K,36.69437949,-10.9363121,-40.70936761,36.69437949,0.165185664,-7.994157211,0.520214014,0.5259703,-0.5259703,7.39E-14
Firmicutes,Thermophile,Alicyclobacillus acidoterrestris,Alicyclobacillus,Alicyclobacillaceae,Bacillales,Bacilli,Bacteria,2.41E-05,s^-1,48,Celsius,1.30E-18,m^3,"corkrey, engqvist, gold, microbe-directory, pasteur, patric, bergeys","357, 555, 12331, 18701, 18707",Madin,321.15,K,36.1230829,-10.63329872,-41.18416741,36.1230829,0.165185664,-7.994157211,0.520214014,0.5259703,-0.5259703,1.35E-13
Firmicutes,Thermophile,Anaerobranca gottschalkii,Anaerobranca,Proteinivoraceae,Clostridiales,Clostridia,Bacteria,2.08E-05,s^-1,52.5,Celsius,4.86E-19,m^3,"corkrey, engqvist, gold","122, 555, 12331",Madin,325.65,K,35.62391547,-10.78055757,-42.16807833,35.62391547,0.165185664,-7.994157211,0.520214014,0.5259703,-0.5259703,1.52E-13
Firmicutes,Thermophile,Thermacetogenium phaeum,Thermacetogenium,Thermoanaerobacteraceae,Thermoanaerobacterales,Clostridia,Bacteria,8.40E-06,s^-1,57.9109,Celsius,2.50E-18,m^3,Bergey's Manual of Systematic Bacteriology: Volume 3: The Firmicutes,pg.1256,Hira,331.0609,K,35.04167383,-11.68727885,-40.53024094,35.04167383,0.165185664,-7.994157211,0.520214014,0.5259703,-0.5259703,8.31E-14
Firmicutes,Thermophile,Geobacillus caldotenax,Geobacillus,Bacillaceae,Bacillales,Bacilli,Bacteria,0.00061292,s^-1,64.60225872,Celsius,5.24E-19,m^3,Bergey's Manual of Systematic Bacteriology: Volume 3: The Firmicutes,pg.159 as Bacillus caldotenax. Length based from Geobacillus thermantarcticus - https://bacdive.dsmz.de/strain/1438,Hira,337.7522587,K,34.3474478,-7.397276136,-42.09279527,34.3474478,0.165185664,-7.994157211,0.520214014,0.5259703,-0.5259703,8.74E-12
Firmicutes,Thermophile,Thermoanaerobacter ethanolicus,Thermoanaerobacter,Thermoanaerobacteraceae,Thermoanaerobacterales,Clostridia,Bacteria,3.57E-06,s^-1,66.25,Celsius,1.38E-18,m^3,"corkrey, engqvist, gold, microbe-directory, patric, protraits, bergeys","376, 555, 12331, 18701, 18707, 18718",Madin,339.4,K,34.18069556,-12.54294496,-41.12444817,34.18069556,0.165185664,-7.994157211,0.520214014,0.5259703,-0.5259703,5.56E-14
Firmicutes,Thermophile,Coprothermobacter platensis,Coprothermobacter,Thermodesulfobiaceae,Thermoanaerobacterales,Clostridia,Bacteria,1.06E-06,s^-1,55,Celsius,4.58E-19,m^3,"corkrey, engqvist, gold, microbe-directory, bergeys","516, 555, 12331, 18701",Madin,328.15,K,35.35251584,-13.75724165,-42.22741777,35.35251584,0.165185664,-7.994157211,0.520214014,0.5259703,-0.5259703,8.91E-15
Firmicutes,Thermophile,Parageobacillus toebii,Parageobacillus,Bacillaceae,Bacillales,Bacilli,Bacteria,3.46E-06,s^-1,60,Celsius,9.69E-19,m^3,"corkrey, engqvist, gold, pasteur, patric, bergeys","153, 555, 12331, 18707",Madin,333.15,K,34.82193629,-12.57424197,-41.47802234,34.82193629,0.165185664,-7.994157211,0.520214014,0.5259703,-0.5259703,3.84E-14
