"ConPhylum","GenusSpecies","ConGenus","ConFamily","ConOrder","ConClass","Superkingdom","GrowthRate","RateUnit","Optimum.Temp","TempUnit","AverageVolume","VolumeUnit","Sources","Notes","OptimumTemp","arrhenius_tmp","TempPref","x","y","z","r.sqr","a","RE","p_volume","p_temp","E","TCorrected_GrowthRate"
"151","Firmicutes","[Clostridium] termitidis","Ruminiclostridium","Ruminococcaceae","Clostridiales","Clostridia","Bacteria",5.91e-06,"s^-1",37,"Celsius",9.49e-19,"m^3","corkrey, engqvist, gold, microbe-directory, patric, bergeys","21, 555, 12331, 18701, 18707",310.15,37.4042497960533,"Mesophile",-12.0388647265463,-41.498878154265,37.4042497960533,0.00737417011614446,0.0784483032696313,0.0711443850035868,0.593567879116628,0.812743543258874,-0.0711443850035868,4.12938537444537e-07
"152","Firmicutes","Paenibacillus anaericanus","Paenibacillus","Paenibacillaceae","Bacillales","Bacilli","Bacteria",1.62e-05,"s^-1",32.5,"Celsius",2.38e-18,"m^3","corkrey, engqvist, fierer, gold, pasteur, bergeys","73, 555, 1444, 12331",305.65,37.9549421699524,"Mesophile",-11.0304993157259,-40.5794311862094,37.9549421699524,0.00737417011614446,0.0784483032696313,0.0711443850035868,0.593567879116628,0.812743543258874,-0.0711443850035868,1.08842339626213e-06
"153","Firmicutes","Sporomusa silvacetica","Sporomusa","Sporomusaceae","Selenomonadales","Negativicutes","Bacteria",6.88e-06,"s^-1",30,"Celsius",1.26e-18,"m^3","corkrey, engqvist, gold","132, 555, 12331",303.15,38.2679468060232,"Mesophile",-11.886891906019,-41.2154199529294,38.2679468060232,0.00737417011614446,0.0784483032696313,0.0711443850035868,0.593567879116628,0.812743543258874,-0.0711443850035868,4.52064283595043e-07
"154","Firmicutes","Acetanaerobacterium elongatum","Acetanaerobacterium","Ruminococcaceae","Clostridiales","Clostridia","Bacteria",1.24e-05,"s^-1",37,"Celsius",4.17e-19,"m^3","corkrey, fierer, gold","128, 558, 12331",310.15,37.4042497960533,"Mesophile",-11.2978140853533,-42.3212007310762,37.4042497960533,0.00737417011614446,0.0784483032696313,0.0711443850035868,0.593567879116628,0.812743543258874,-0.0711443850035868,8.6640234590732e-07
"155","Firmicutes","Sporanaerobacter acetigenes","Sporanaerobacter",NA,"Tissierellales","Tissierellia","Bacteria",2.48e-05,"s^-1",40,"Celsius",6.12e-19,"m^3","corkrey, engqvist, gold, pasteur","131, 555, 12331",313.15,37.0459143357686,"Mesophile",-10.6046669047933,-41.9375546703626,37.0459143357686,0.00737417011614446,0.0784483032696313,0.0711443850035868,0.593567879116628,0.812743543258874,-0.0711443850035868,1.77754795432956e-06
"156","Firmicutes","Amphibacillus cookii","Amphibacillus","Bacillaceae","Bacillales","Bacilli","Bacteria",3.29e-05,"s^-1",39,"Celsius",1.03e-18,"m^3","corkrey, engqvist, fierer","537, 555, 782",312.15,37.1645941830721,"Mesophile",-10.3220379001929,-41.4169728716513,37.1645941830721,0.00737417011614446,0.0784483032696313,0.0711443850035868,0.593567879116628,0.812743543258874,-0.0711443850035868,2.33829132747551e-06
"157","Firmicutes","[Clostridium] ultunense",NA,"Tissierellaceae","Tissierellales","Tissierellia","Bacteria",1.23e-06,"s^-1",37,"Celsius",2.76e-17,"m^3","corkrey, engqvist, gold, microbe-directory, patric, bergeys","116, 555, 12331, 18701, 18707",310.15,37.4042497960533,"Mesophile",-13.6084963885799,-38.1287159011697,37.4042497960533,0.00737417011614446,0.0784483032696313,0.0711443850035868,0.593567879116628,0.812743543258874,-0.0711443850035868,8.59415230214519e-08
"158","Firmicutes","Clostridium akagii","Clostridium","Clostridiaceae","Clostridiales","Clostridia","Bacteria",1.24e-05,"s^-1",22.5,"Celsius",4.84e-18,"m^3","corkrey, engqvist, gold","88, 555, 12331",295.65,39.238721712315,"Mesophile",-11.2978140853533,-39.8696169531643,39.238721712315,0.00737417011614446,0.0784483032696313,0.0711443850035868,0.593567879116628,0.812743543258874,-0.0711443850035868,7.60394233474714e-07
"159","Firmicutes","Clostridium acidisoli","Clostridium","Clostridiaceae","Clostridiales","Clostridia","Bacteria",2.75e-05,"s^-1",27.5,"Celsius",3.67e-18,"m^3","corkrey, engqvist, gold","88, 555, 12331",300.65,38.5861569075202,"Mesophile",-10.5013245532917,-40.1463400118263,38.5861569075202,0.00737417011614446,0.0784483032696313,0.0711443850035868,0.593567879116628,0.812743543258874,-0.0711443850035868,1.76649543186877e-06
"160","Firmicutes","Clostridium gasigenes","Clostridium","Clostridiaceae","Clostridiales","Clostridia","Bacteria",0.000116409,"s^-1",21,"Celsius",5.8e-19,"m^3","corkrey, engqvist, gold, bergeys","348, 555, 12331",294.15,39.4388171825461,"Mesophile",-9.05840070606831,-41.9912588493345,39.4388171825461,0.00737417011614446,0.0784483032696313,0.0711443850035868,0.593567879116628,0.812743543258874,-0.0711443850035868,7.03754549553676e-06
"161","Firmicutes","Halobacillus mangrovi","Halobacillus","Bacillaceae","Bacillales","Bacilli","Bacteria",0.000140336,"s^-1",34,"Celsius",5.52e-19,"m^3","corkrey, engqvist, fierer, genbank, gold, kegg, rrndb","535, 555, 1913, 6839, 12331, 18337, 18723",307.15,37.7695851350999,"Mesophile",-8.87147101075525,-42.0407389065979,37.7695851350999,0.00737417011614446,0.0784483032696313,0.0711443850035868,0.593567879116628,0.812743543258874,-0.0711443850035868,9.55386362683295e-06
"162","Firmicutes","Lactobacillus casei","Lactobacillus","Lactobacillaceae","Lactobacillales","Bacilli","Bacteria",0.000127889,"s^-1",36,"Celsius",1.72e-18,"m^3","campedelli, engqvist, genbank, gold, kegg, masonmm, microbe-directory, patric, protraits, rrndb, bergeys","2, 555, 4485, 7859, 8023, 8625, 8770, 9079, 9210, 9405, 9519, 9659, 9761, 12331, 14762, 15204, 15849, 15850, 16209, 16584, 17391, 18545, 18701, 18707, 18718, 18723",309.15,37.525240414834,"Mesophile",-8.96434785776926,-40.9042073830675,37.525240414834,0.00737417011614446,0.0784483032696313,0.0711443850035868,0.593567879116628,0.812743543258874,-0.0711443850035868,8.85916528691708e-06
"163","Firmicutes","Clostridium grantii","Clostridium","Clostridiaceae","Clostridiales","Clostridia","Bacteria",1.07e-05,"s^-1",30,"Celsius",1.43e-18,"m^3","corkrey, engqvist, gold, bergeys","105, 555, 12331",303.15,38.2679468060232,"Mesophile",-11.4452668164964,-41.088857229621,38.2679468060232,0.00737417011614446,0.0784483032696313,0.0711443850035868,0.593567879116628,0.812743543258874,-0.0711443850035868,7.03065092219035e-07
"164","Firmicutes","Clostridioides difficile","Clostridioides","Peptostreptococcaceae","Clostridiales","Clostridia","Bacteria",0.000155904,"s^-1",35.1,"Celsius",2.48e-18,"m^3","corkrey, genbank, gold, jemma-refseq, kegg, microbe-directory, pasteur, patric, protraits, rrndb","29, 4468, 7872, 8013, 8632, 8762, 9085, 9203, 9411, 4576, 9663, 9758, 9864, 10162, 10602, 10628, 10678, 10702, 10741, 10766, 10807, 10826, 10864, 10879, 10911, 10925, 10957, 10976, 11005, 11019, 11042, 11054, 11082, 11094, 11119, 11132, 11160, 12283, 12284, 12285, 12286, 12287, 12288, 12331, 12722, 12723, 14526, 15036, 15037, 17494, 17589, 18701, 18707, 18718, 18723",308.25,37.6348031605708,"Mesophile",-8.76627012475695,-40.5382731137159,37.6348031605708,0.00737417011614446,0.0784483032696313,0.0711443850035868,0.593567879116628,0.812743543258874,-0.0711443850035868,1.07159738094326e-05
"165","Firmicutes","Sulfobacillus thermotolerans","Sulfobacillus","Clostridiales Family XVII. Incertae Sedis","Clostridiales","Clostridia","Bacteria",2.28e-05,"s^-1",40,"Celsius",2.09e-18,"m^3","corkrey, engqvist, fierer, gold","434, 555, 4086, 12331",313.15,37.0459143357686,"Mesophile",-10.6887500220039,-40.7093676079161,37.0459143357686,0.00737417011614446,0.0784483032696313,0.0711443850035868,0.593567879116628,0.812743543258874,-0.0711443850035868,1.63419731285137e-06
"166","Firmicutes","Paenibacillus terrae","Paenibacillus","Paenibacillaceae","Bacillales","Bacilli","Bacteria",2.52e-05,"s^-1",32.5,"Celsius",1.54e-18,"m^3","corkrey, engqvist, fierer, genbank, gold, kegg, microbe-directory, pasteur, protraits, rrndb","73, 555, 1444, 5694, 12331, 15571, 18701, 18718, 18723",305.65,37.9549421699524,"Mesophile",-10.5886665634469,-41.0147492574673,37.9549421699524,0.00737417011614446,0.0784483032696313,0.0711443850035868,0.593567879116628,0.812743543258874,-0.0711443850035868,1.69310306085221e-06
"167","Firmicutes","Brevibacillus laterosporus","Brevibacillus","Paenibacillaceae","Bacillales","Bacilli","Bacteria",3.18e-05,"s^-1",37,"Celsius",1.26e-18,"m^3","corkrey, engqvist, genbank, gold, jemma-refseq, kegg, microbe-directory, pasteur, patric, protraits, rrndb, bergeys","459, 555, 5465, 7512, 8237, 12331, 12564, 17474, 18701, 18707, 18718, 18723",310.15,37.4042497960533,"Mesophile",-10.3560442681781,-41.2154199529294,37.4042497960533,0.00737417011614446,0.0784483032696313,0.0711443850035868,0.593567879116628,0.812743543258874,-0.0711443850035868,2.22190279031071e-06
"168","Firmicutes","Lactobacillus acidophilus","Lactobacillus","Lactobacillaceae","Lactobacillales","Bacilli","Bacteria",3.33e-05,"s^-1",35,"Celsius",1.55e-18,"m^3","bacdive-microa, campedelli, engqvist, genbank, gold, jemma-refseq, kegg, masonmm, microbe-directory, patric, protraits, rrndb, silva, bergeys","1, 2, 555, 4675, 7741, 8107, 8555, 8814, 9035, 12331, 13123, 13124, 14275, 15352, 16509, 17406, 18546, 18701, 18707, 18718, 18723, 18873",308.15,37.6470163045463,"Mesophile",-10.3099531609779,-41.0082767429617,37.6470163045463,0.00737417011614446,0.0784483032696313,0.0711443850035868,0.593567879116628,0.812743543258874,-0.0711443850035868,2.28686886658229e-06
"169","Firmicutes","Halanaerobacter chitinivorans","Halanaerobacter","Halobacteroidaceae","Halanaerobiales","Clostridia","Bacteria",1.24e-05,"s^-1",37,"Celsius",1.23e-18,"m^3","corkrey, engqvist, gold, bergeys","441, 555, 12331",310.15,37.4042497960533,"Mesophile",-11.2978140853533,-41.2395175045085,37.4042497960533,0.00737417011614446,0.0784483032696313,0.0711443850035868,0.593567879116628,0.812743543258874,-0.0711443850035868,8.6640234590732e-07
"170","Firmicutes","Bacillus subtilis","Bacillus","Bacillaceae","Bacillales","Bacilli","Bacteria",0.000117189,"s^-1",33.441,"Celsius",9.94e-19,"m^3","corkrey, engqvist, genbank, gold, jemma-refseq, kegg, masonmm, mediadb, microbe-directory, pasteur, patric, protraits, rrndb, silva, bergeys","54, 555, 4484, 7860, 8022, 8626, 8769, 9080, 9209, 9406, 9518, 9660, 9760, 9862, 9946, 10017, 10102, 10160, 10237, 10281, 10348, 10387, 10443, 10471, 10551, 10604, 10627, 10679, 10700, 10743, 10765, 10808, 10825, 10865, 10877, 10912, 10924, 10959, 11007, 11017, 11044, 11052, 11083, 11092, 11121, 11130, 11162, 11172, 11197, 11206, 11234, 11242, 11267, 11275, 11297, 11305, 11326, 11332, 11348, 11353, 11167, 11391, 11398, 11411, 11415, 11426, 11806, 11807, 11813, 11814, 11822, 12331, 12482, 14067, 15225, 15333, 15538, 15732, 16164, 16256, 16326, 16365, 16382, 16469, 16761, 17189, 17190, 17203, 18540, 18560, 18701, 18707, 18718, 18790, 18723, 18811",306.591,37.8384495117141,"Mesophile",-9.05172254188146,-41.4525497462184,37.8384495117141,0.00737417011614446,0.0784483032696313,0.0711443850035868,0.593567879116628,0.812743543258874,-0.0711443850035868,7.9390593310653e-06
"171","Firmicutes","Bacillus anthracis","Bacillus","Bacillaceae","Bacillales","Bacilli","Bacteria",3.19e-05,"s^-1",33,"Celsius",3.45e-18,"m^3","engqvist, genbank, gold, jemma-refseq, kegg, microbe-directory, patric, protraits, rrndb, silva","555, 4416, 7917, 7973, 8669, 8724, 9119, 9172, 9442, 9489, 9689, 9734, 9886, 9924, 10041, 10078, 10184, 10219, 10300, 10334, 10401, 10430, 10483, 10512, 10563, 10590, 10638, 10668, 10712, 7285, 10776, 10834, 11099, 4576, 11139, 11154, 11178, 11191, 11213, 11929, 11934, 12331, 12459, 12460, 14179, 14224, 14230, 14925, 14931, 15922, 16806, 16807, 16930, 17146, 17209, 18701, 18707, 18718, 18723, 18807",306.15,37.8929546766158,"Mesophile",-10.3529045481735,-40.2081574428496,37.8929546766158,0.00737417011614446,0.0784483032696313,0.0711443850035868,0.593567879116628,0.812743543258874,-0.0711443850035868,2.15272623110189e-06
"172","Firmicutes","Clostridium tagluense","Clostridium","Clostridiaceae","Clostridiales","Clostridia","Bacteria",2.07e-05,"s^-1",17.5,"Celsius",5.83e-18,"m^3","corkrey, engqvist, fierer, gold","75, 555, 1355, 12331",290.65,39.9137384285083,"Mesophile",-10.785376857693,-39.6835146735304,39.9137384285083,0.00737417011614446,0.0784483032696313,0.0711443850035868,0.593567879116628,0.812743543258874,-0.0711443850035868,1.20984871949436e-06
"173","Firmicutes","Clostridium beijerinckii","Clostridium","Clostridiaceae","Clostridiales","Clostridia","Bacteria",1.89e-05,"s^-1",33.25,"Celsius",6.54e-17,"m^3","engqvist, genbank, gold, jemma-refseq, kegg, mediadb, microbe-directory, pasteur, patric, protraits, rrndb","555, 4720, 7716, 8124, 8539, 8828, 9023, 9258, 12331, 12729, 14586, 17166, 18320, 18560, 18701, 18707, 18718, 18723",306.4,37.8620367958418,"Mesophile",-10.8763486358987,-37.2660094154297,37.8620367958418,0.00737417011614446,0.0784483032696313,0.0711443850035868,0.593567879116628,0.812743543258874,-0.0711443850035868,1.27824826703199e-06
"174","Firmicutes","Clostridium perfringens","Clostridium","Clostridiaceae","Clostridiales","Clostridia","Bacteria",0.000364661,"event / (individual * second)",37,"Celsius",1.71e-17,"m^3","corkrey, engqvist, genbank, gold, jemma-refseq, kegg, masonmm, microbe-directory, pasteur, patric, protraits, rrndb, silva, bergeys","284, 555, 4401, 7932, 7959, 8683, 8711, 9131, 9160, 9452, 9480, 9698, 9724, 4607, 12331, 12746, 14127, 14417, 14418, 18545, 18701, 18707, 18718, 18750, 18723, 18842",310.15,37.4042497960533,"Mesophile",-7.9165424030765,-38.6074532103842,37.4042497960533,0.00737417011614446,0.0784483032696313,0.0711443850035868,0.593567879116628,0.812743543258874,-0.0711443850035868,2.54792859565249e-05
"175","Firmicutes","Peptoclostridium acidaminophilum","Peptoclostridium","Peptostreptococcaceae","Clostridiales","Clostridia","Bacteria",8.38e-05,"s^-1",30,"Celsius",1.91e-18,"m^3","engqvist, genbank, gold, jemma-refseq, kegg, patric, rrndb, bergeys","555, 6217, 12331, 13510, 16869, 18707, 18723",303.15,38.2679468060232,"Mesophile",-9.38707755047624,-40.7994284318343,38.2679468060232,0.00737417011614446,0.0784483032696313,0.0711443850035868,0.593567879116628,0.812743543258874,-0.0711443850035868,5.50624810541637e-06
"176","Firmicutes","Alkalibacterium iburiense","Alkalibacterium","Carnobacteriaceae","Lactobacillales","Bacilli","Bacteria",2.48e-05,"s^-1",33.5,"Celsius",5.09e-19,"m^3","corkrey, engqvist, fierer, gold, pasteur","524, 555, 738, 12331",306.65,37.8311693273959,"Mesophile",-10.6046669047933,-42.1218389363244,37.8311693273959,0.00737417011614446,0.0784483032696313,0.0711443850035868,0.593567879116628,0.812743543258874,-0.0711443850035868,1.68096557848235e-06
"177","Firmicutes","Lactobacillus johnsonii","Lactobacillus","Lactobacillaceae","Lactobacillales","Bacilli","Bacteria",0.000137825,"s^-1",32.333,"Celsius",4.25e-18,"m^3","bacdive-microa, campedelli, engqvist, genbank, gold, kegg, microbe-directory, patric, protraits, rrndb, silva, bergeys","1, 2, 555, 4952, 7663, 8158, 8517, 8848, 9008, 9355, 9567, 10693, 12331, 14208, 15055, 15854, 16765, 18701, 18707, 18718, 18723, 18874",305.483,37.9756911980239,"Mesophile",-8.88952579348853,-39.9996126909565,37.9756911980239,0.00737417011614446,0.0784483032696313,0.0711443850035868,0.593567879116628,0.812743543258874,-0.0711443850035868,9.24633788774624e-06
"178","Firmicutes","Selenomonas bovis","Selenomonas","Selenomonadaceae","Selenomonadales","Negativicutes","Bacteria",2.24e-05,"s^-1",39,"Celsius",5.78e-18,"m^3","corkrey, engqvist, fierer, gold, microbe-directory","190, 555, 3760, 12331, 18701",312.15,37.1645941830721,"Mesophile",-10.7064495991033,-39.6921279912085,37.1645941830721,0.00737417011614446,0.0784483032696313,0.0711443850035868,0.593567879116628,0.812743543258874,-0.0711443850035868,1.59202813785567e-06
"179","Firmicutes","Sporomusa acidovorans","Sporomusa","Sporomusaceae","Selenomonadales","Negativicutes","Bacteria",7.97e-06,"s^-1",35,"Celsius",2.68e-18,"m^3","corkrey, engqvist, gold","490, 555, 12331",308.15,37.6470163045463,"Mesophile",-11.7398260651622,-40.4607148793701,37.6470163045463,0.00737417011614446,0.0784483032696313,0.0711443850035868,0.593567879116628,0.812743543258874,-0.0711443850035868,5.47337683683509e-07
"180","Firmicutes","Bacillus licheniformis","Bacillus","Bacillaceae","Bacillales","Bacilli","Bacteria",0.000102198,"s^-1",39.375,"Celsius",7.76e-19,"m^3","engqvist, genbank, gold, jemma-refseq, kegg, pasteur, patric, protraits, rrndb, silva, bergeys","555, 4430, 7905, 7983, 8659, 8734, 9109, 9180, 9434, 9496, 9681, 9742, 9878, 9931, 10033, 10085, 12331, 12469, 14242, 14245, 18707, 18718, 18723, 18810",312.525,37.120000237568,"Mesophile",-9.18859844985778,-41.7001344326917,37.120000237568,0.00737417011614446,0.0784483032696313,0.0711443850035868,0.593567879116628,0.812743543258874,-0.0711443850035868,7.2865670279482e-06
"181","Firmicutes","Bacillus mycoides","Bacillus","Bacillaceae","Bacillales","Bacilli","Bacteria",0.000220942,"s^-1",30,"Celsius",3.45e-18,"m^3","engqvist, genbank, gold, jemma-refseq, kegg, masonmm, microbe-directory, pasteur, patric, protraits, rrndb, bergeys","555, 4554, 8068, 8586, 12331, 12472, 17004, 17506, 18542, 18701, 18707, 18718, 18723",303.15,38.2679468060232,"Mesophile",-8.41761033432974,-40.2081574428496,38.2679468060232,0.00737417011614446,0.0784483032696313,0.0711443850035868,0.593567879116628,0.812743543258874,-0.0711443850035868,1.45174399630895e-05
"182","Firmicutes","Lactobacillus plantarum","Lactobacillus","Lactobacillaceae","Lactobacillales","Bacilli","Bacteria",6.42e-05,"s^-1",36.02,"Celsius",4.46e-18,"m^3","bacdive-microa, campedelli, engqvist, genbank, gold, jemma-refseq, kegg, mediadb, microbe-directory, pasteur, patric, protraits, rrndb, silva, bergeys","1, 2, 555, 4676, 7740, 8108, 8554, 8815, 9034, 9247, 9372, 9549, 9633, 9785, 9841, 9963, 10002, 10118, 10148, 10245, 10272, 10356, 10379, 10465, 10531, 10546, 10610, 10622, 10685, 10696, 10748, 10760, 10812, 10823, 10921, 10962, 10972, 10007, 11015, 11047, 5426, 11084, 11091, 11122, 11129, 11164, 11169, 11199, 11204, 11236, 11240, 11268, 11273, 11298, 11304, 11328, 11331, 11349, 11352, 11992, 12331, 13146, 14165, 14985, 15247, 16325, 16527, 16553, 17405, 18560, 18701, 18707, 18718, 18723, 18875",309.17,37.5228129321925,"Mesophile",-9.65350734726836,-39.9513829078608,37.5228129321925,0.00737417011614446,0.0784483032696313,0.0711443850035868,0.593567879116628,0.812743543258874,-0.0711443850035868,4.44804983603667e-06
"183","Firmicutes","Alkalibacterium indicireducens","Alkalibacterium","Carnobacteriaceae","Lactobacillales","Bacilli","Bacteria",7.06e-05,"s^-1",25,"Celsius",1.22e-18,"m^3","corkrey, fierer, gold","521, 739, 12331",298.15,38.9097034185676,"Mesophile",-9.55848041346508,-41.2476808151477,38.9097034185676,0.00737417011614446,0.0784483032696313,0.0711443850035868,0.593567879116628,0.812743543258874,-0.0711443850035868,4.43187712303314e-06
"184","Proteobacteria","Myxococcus xanthus","Myxococcus","Myxococcaceae","Myxococcales","Deltaproteobacteria","Bacteria",2.41e-05,"s^-1",23.333,"Celsius",2.54e-18,"m^3","engqvist, genbank, gold, jemma-refseq, kegg, microbe-directory, pasteur, patric, protraits, rrndb, silva, bergeys","555, 4697, 12331, 13383, 14405, 18701, 18707, 18718, 18723, 18904",296.483,39.1284764193763,"Mesophile",-10.6332987174677,-40.5143675928624,39.1284764193763,0.0416718945124445,0.0289431229851776,0.266651879113348,0.853975217095152,0.153132914706713,-0.266651879113348,7.09131253620222e-10
"185","Proteobacteria","Sorangium cellulosum","Sorangium","Polyangiaceae","Myxococcales","Deltaproteobacteria","Bacteria",1.22e-05,"s^-1",28,"Celsius",4.06e-18,"m^3","engqvist, genbank, gold, jemma-refseq, kegg, microbe-directory, patric, protraits, rrndb, silva, bergeys","555, 4988, 7652, 8164, 12331, 13752, 14673, 16573, 18701, 18707, 18718, 18723, 18950",301.15,38.5220922272819,"Mesophile",-11.3140746062251,-40.0453487002792,38.5220922272819,0.0416718945124445,0.0289431229851776,0.266651879113348,0.853975217095152,0.153132914706713,-0.266651879113348,4.21980130971258e-10
"186","Proteobacteria","Pseudoalteromonas haloplanktis","Pseudoalteromonas","Pseudoalteromonadaceae","Alteromonadales","Gammaproteobacteria","Bacteria",0.000166414,"s^-1",13.75,"Celsius",2.51e-18,"m^3","corkrey, engqvist, genbank, gold, kegg, microbe-directory, pasteur, patric, protraits, rrndb, silva, bergeys","276, 555, 4976, 12331, 14321, 18701, 18707, 18718, 18723, 18924",286.9,40.4354411789681,"Mesophile",-8.7010318985009,-40.5262489207491,40.4354411789681,0.0416718945124445,0.0289431229851776,0.266651879113348,0.853975217095152,0.153132914706713,-0.266651879113348,3.45577783595061e-09
"187","Proteobacteria","Brucella abortus","Brucella","Brucellaceae","Rhizobiales","Alphaproteobacteria","Bacteria",2.96e-05,"s^-1",37,"Celsius",2.4e-19,"m^3","engqvist, genbank, gold, kegg, microbe-directory, patric, protraits, rrndb, silva","555, 4465, 7875, 8010, 8635, 8759, 9088, 9200, 9413, 9513, 9665, 9756, 9866, 9943, 10020, 10098, 10165, 10234, 10284, 12331, 14284, 14343, 14742, 15607, 17077, 17144, 17196, 17197, 17208, 17409, 17410, 18701, 18707, 18718, 18723, 18822",310.15,37.4042497960533,"Mesophile",-10.4277361966343,-42.873648029533,37.4042497960533,0.0416718945124445,0.0289431229851776,0.266651879113348,0.853975217095152,0.153132914706713,-0.266651879113348,1.37935520244252e-09
"188","Proteobacteria","Paracoccus denitrificans","Paracoccus","Rhodobacteraceae","Rhodobacterales","Alphaproteobacteria","Bacteria",4.58e-05,"s^-1",27.5,"Celsius",2.97e-19,"m^3","engqvist, genbank, gold, jemma-refseq, kegg, microbe-directory, pasteur, patric, protraits, rrndb, silva, bergeys","555, 4960, 12331, 13489, 14479, 18701, 18707, 18718, 18723, 18914",300.65,38.5861569075202,"Mesophile",-9.99122646684413,-42.6605548140723,38.5861569075202,0.0416718945124445,0.0289431229851776,0.266651879113348,0.853975217095152,0.153132914706713,-0.266651879113348,1.55732269069653e-09
"189","Proteobacteria","Pseudomonas aeruginosa","Pseudomonas","Pseudomonadaceae","Pseudomonadales","Gammaproteobacteria","Bacteria",0.000122872,"s^-1",32.476,"Celsius",1.21e-18,"m^3","bacdive-microa, corkrey, engqvist, genbank, gold, jemma-refseq, kegg, masonmm, mediadb, microbe-directory, pasteur, patric, protraits, rrndb, silva","1, 36, 555, 4420, 7913, 7977, 8665, 8728, 9115, 9176, 9438, 9492, 9685, 9738, 9882, 9927, 10037, 10081, 10180, 10222, 10297, 10337, 10398, 10432, 10481, 10514, 10561, 10592, 10636, 10670, 10710, 4607, 10775, 10798, 5584, 11192, 11212, 11228, 11261, 11279, 11291, 11311, 11322, 11389, 11417, 11424, 11431, 11438, 11443, 11455, 11460, 11466, 11468, 11475, 11480, 11486, 11492, 11499, 11501, 11512, 11531, 11536, 11538, 11543, 11550, 11557, 11559, 7162, 8186, 11600, 11607, 11609, 11616, 11637, 11646, 11663, 11672, 11673, 11683, 11685, 11692, 11699, 11706, 11708, 11712, 11713, 11719, 11721, 12291, 12331, 13577, 14090, 14440, 14608, 14857, 15867, 15868, 16054, 16489, 16566, 16752, 16753, 16775, 16794, 16795, 16839, 16843, 16897, 16898, 16938, 16939, 17497, 18540, 18560, 18701, 18707, 18718, 18723, 18857",305.626,37.9579226709964,"Mesophile",-9.00436739485095,-41.2559113142842,37.9579226709964,0.0416718945124445,0.0289431229851776,0.266651879113348,0.853975217095152,0.153132914706713,-0.266651879113348,4.93990961579722e-09
"190","Proteobacteria","Azotobacter chroococcum","Azotobacter","Pseudomonadaceae","Pseudomonadales","Gammaproteobacteria","Bacteria",0.000245746,"s^-1",26.2,"Celsius",1.24e-17,"m^3","engqvist, genbank, gold, kegg, masonmm, pasteur, patric, rrndb","555, 6115, 7274, 12331, 17366, 18539, 18707, 18723",299.35,38.7537266552395,"Mesophile",-8.31121207577343,-38.9288352012818,38.7537266552395,0.0416718945124445,0.0289431229851776,0.266651879113348,0.853975217095152,0.153132914706713,-0.266651879113348,7.99087068681668e-09
"191","Proteobacteria","Rhizobium tropici","Rhizobium","Rhizobiaceae","Rhizobiales","Alphaproteobacteria","Bacteria",6.02e-05,"s^-1",27.5,"Celsius",4.38e-19,"m^3","engqvist, genbank, gold, jemma-refseq, kegg, microbe-directory, pasteur, patric, protraits, rrndb, bergeys","555, 5528, 12331, 13634, 16301, 18701, 18707, 18718, 18723",300.65,38.5861569075202,"Mesophile",-9.7178382056495,-42.2720680424985,38.5861569075202,0.0416718945124445,0.0289431229851776,0.266651879113348,0.853975217095152,0.153132914706713,-0.266651879113348,2.04696126593736e-09
"192","Proteobacteria","Methylobacillus flagellatus","Methylobacillus","Methylophilaceae","Nitrosomonadales","Betaproteobacteria","Bacteria",4.93e-05,"s^-1",36,"Celsius",3.37e-19,"m^3","engqvist, genbank, gold, jemma-refseq, kegg, patric, protraits, rrndb, silva, bergeys","555, 4703, 12331, 13287, 14381, 18707, 18718, 18723, 18889",309.15,37.525240414834,"Mesophile",-9.91758647691563,-42.5342040225226,37.525240414834,0.0416718945124445,0.0289431229851776,0.266651879113348,0.853975217095152,0.153132914706713,-0.266651879113348,2.22443619774188e-09
"193","Proteobacteria","Gluconobacter oxydans","Gluconobacter","Acetobacteraceae","Rhodospirillales","Alphaproteobacteria","Bacteria",0.000102415,"s^-1",28.95,"Celsius",1.88e-18,"m^3","engqvist, genbank, gold, jemma-refseq, kegg, microbe-directory, pasteur, patric, protraits, rrndb, silva","555, 4753, 7708, 8129, 8535, 8831, 12331, 13004, 13005, 14274, 16220, 17290, 18701, 18707, 18718, 18723, 18861",302.1,38.4009535724791,"Mesophile",-9.18647737171166,-40.815259897051,38.4009535724791,0.0416718945124445,0.0289431229851776,0.266651879113348,0.853975217095152,0.153132914706713,-0.266651879113348,3.65867856859705e-09
